born2code 2270488_2453486_born2code.c [["NumFunctions/length", "4.016810e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.134328e+00"]] 
born2code 2270488_2463486_born2code.c [["NumFunctions/length", "4.210901e-05"], ["avgParams", "2.068966e-01"], ["stdDevNumParams", "1.012995e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.140625e+00"]] 
born2code 2974486_5709773144064000_born2code.c [["NumFunctions/length", "4.560878e-05"], ["avgParams", "2.372881e-01"], ["stdDevNumParams", "1.239724e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.153846e+00"]] 
born2code 2974486_5756407898963968_born2code.c [["NumFunctions/length", "4.582845e-05"], ["avgParams", "2.000000e-01"], ["stdDevNumParams", "1.069867e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.112676e+00"]] 
caf 1460488_1483485_caf.c [["NumFunctions/length", "4.639822e-05"], ["avgParams", "1.864407e-01"], ["stdDevNumParams", "8.920473e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.153846e+00"]] 
caf 1460488_1483488_caf.c [["NumFunctions/length", "4.280544e-05"], ["avgParams", "2.372881e-01"], ["stdDevNumParams", "1.239724e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.153846e+00"]] 
caf 1460488_1595491_caf.c [["NumFunctions/length", "4.598708e-05"], ["avgParams", "1.864407e-01"], ["stdDevNumParams", "8.920473e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.138462e+00"]] 
caf 2270488_2449486_caf.c [["NumFunctions/length", "4.747017e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.134328e+00"]] 
caf 2270488_2453486_caf.c [["NumFunctions/length", "4.536403e-05"], ["avgParams", "2.372881e-01"], ["stdDevNumParams", "9.083228e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.287500e+00"]] 
caf 2270488_2463486_caf.c [["NumFunctions/length", "4.463605e-05"], ["avgParams", "1.896552e-01"], ["stdDevNumParams", "8.993656e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.156250e+00"]] 
caf 2974486_5709773144064000_caf.c [["NumFunctions/length", "4.340094e-05"], ["avgParams", "2.413793e-01"], ["stdDevNumParams", "1.249970e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.140625e+00"]] 
caf 2974486_5756407898963968_caf.c [["NumFunctions/length", "4.340097e-05"], ["avgParams", "2.343750e-01"], ["stdDevNumParams", "1.307935e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.142857e+00"]] 
chiguri 1460488_1483485_chiguri.c [["NumFunctions/length", "4.328394e-05"], ["avgParams", "1.896552e-01"], ["stdDevNumParams", "8.993656e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.140625e+00"]] 
chiguri 1460488_1483488_chiguri.c [["NumFunctions/length", "4.736280e-05"], ["avgParams", "1.833333e-01"], ["stdDevNumParams", "8.849043e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.136364e+00"]] 
chiguri 1460488_1595491_chiguri.c [["NumFunctions/length", "4.346083e-05"], ["avgParams", "1.833333e-01"], ["stdDevNumParams", "8.849043e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
chiguri 2270488_2449486_chiguri.c [["NumFunctions/length", "4.788494e-05"], ["avgParams", "1.875000e-01"], ["stdDevNumParams", "9.662266e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.128571e+00"]] 
chiguri 2270488_2453486_chiguri.c [["NumFunctions/length", "3.979226e-05"], ["avgParams", "1.967213e-01"], ["stdDevNumParams", "9.887842e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
chiguri 2270488_2463486_chiguri.c [["NumFunctions/length", "4.219880e-05"], ["avgParams", "1.833333e-01"], ["stdDevNumParams", "8.849043e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
chiguri 2974486_5709773144064000_chiguri.c [["NumFunctions/length", "4.912474e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.130435e+00"]] 
chiguri 2974486_5756407898963968_chiguri.c [["NumFunctions/length", "4.816664e-05"], ["avgParams", "1.666667e-01"], ["stdDevNumParams", "8.453677e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.148649e+00"]] 
Chuchox.Jaraday 1460488_1483485_Chuchox.Jaraday.c [["NumFunctions/length", "4.155855e-05"], ["avgParams", "1.964286e-01"], ["stdDevNumParams", "9.145577e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.145161e+00"]] 
Chuchox.Jaraday 1460488_1483488_Chuchox.Jaraday.c [["NumFunctions/length", "4.683501e-05"], ["avgParams", "1.864407e-01"], ["stdDevNumParams", "8.920473e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.153846e+00"]] 
Chuchox.Jaraday 1460488_1595491_Chuchox.Jaraday.c [["NumFunctions/length", "4.400442e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.134328e+00"]] 
Chuchox.Jaraday 2270488_2449486_Chuchox.Jaraday.c [["NumFunctions/length", "4.414019e-05"], ["avgParams", "1.774194e-01"], ["stdDevNumParams", "8.711171e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.132353e+00"]] 
Chuchox.Jaraday 2270488_2453486_Chuchox.Jaraday.c [["NumFunctions/length", "3.505592e-05"], ["avgParams", "1.641791e-01"], ["stdDevNumParams", "8.392786e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.136986e+00"]] 
Chuchox.Jaraday 2270488_2463486_Chuchox.Jaraday.c [["NumFunctions/length", "3.968175e-05"], ["avgParams", "2.068966e-01"], ["stdDevNumParams", "1.012995e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.156250e+00"]] 
Chuchox.Jaraday 2974486_5709773144064000_Chuchox.Jaraday.c [["NumFunctions/length", "4.232778e-05"], ["avgParams", "1.896552e-01"], ["stdDevNumParams", "8.993656e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.140625e+00"]] 
Chuchox.Jaraday 2974486_5756407898963968_Chuchox.Jaraday.c [["NumFunctions/length", "4.285458e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.144928e+00"]] 
chuckl0416 1460488_1483485_chuckl0416.c [["NumFunctions/length", "4.514100e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.164179e+00"]] 
chuckl0416 1460488_1483488_chuckl0416.c [["NumFunctions/length", "4.348279e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.130435e+00"]] 
chuckl0416 1460488_1595491_chuckl0416.c [["NumFunctions/length", "4.636294e-05"], ["avgParams", "2.222222e-01"], ["stdDevNumParams", "1.201116e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.144928e+00"]] 
chuckl0416 2270488_2449486_chuckl0416.c [["NumFunctions/length", "5.052164e-05"], ["avgParams", "1.392405e-01"], ["stdDevNumParams", "7.751550e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.114943e+00"]] 
chuckl0416 2270488_2453486_chuckl0416.c [["NumFunctions/length", "4.826041e-05"], ["avgParams", "1.375000e-01"], ["stdDevNumParams", "7.704504e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.116279e+00"]] 
chuckl0416 2270488_2463486_chuckl0416.c [["NumFunctions/length", "5.138803e-05"], ["avgParams", "1.571429e-01"], ["stdDevNumParams", "8.217701e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.118421e+00"]] 
chuckl0416 2974486_5709773144064000_chuckl0416.c [["NumFunctions/length", "4.877838e-05"], ["avgParams", "1.486486e-01"], ["stdDevNumParams", "8.000411e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.112500e+00"]] 
chuckl0416 2974486_5756407898963968_chuckl0416.c [["NumFunctions/length", "5.400083e-05"], ["avgParams", "1.466667e-01"], ["stdDevNumParams", "7.948725e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.109756e+00"]] 
Citachi 1460488_1483485_Citachi.c [["NumFunctions/length", "4.214710e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
Citachi 1460488_1483488_Citachi.c [["NumFunctions/length", "4.462804e-05"], ["avgParams", "1.774194e-01"], ["stdDevNumParams", "8.711171e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.147059e+00"]] 
Citachi 1460488_1595491_Citachi.c [["NumFunctions/length", "4.125294e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.144928e+00"]] 
Citachi 2270488_2449486_Citachi.c [["NumFunctions/length", "4.261745e-05"], ["avgParams", "1.692308e-01"], ["stdDevNumParams", "8.515909e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.140845e+00"]] 
Citachi 2270488_2453486_Citachi.c [["NumFunctions/length", "3.736816e-05"], ["avgParams", "1.527778e-01"], ["stdDevNumParams", "8.106877e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.128205e+00"]] 
Citachi 2270488_2463486_Citachi.c [["NumFunctions/length", "4.766644e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.144928e+00"]] 
Citachi 2974486_5709773144064000_Citachi.c [["NumFunctions/length", "4.701005e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.144928e+00"]] 
Citachi 2974486_5756407898963968_Citachi.c [["NumFunctions/length", "4.189726e-05"], ["avgParams", "1.571429e-01"], ["stdDevNumParams", "8.217701e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.118421e+00"]] 
cloudzfy 1460488_1483485_cloudzfy.c [["NumFunctions/length", "4.457342e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.128571e+00"]] 
cloudzfy 1460488_1483488_cloudzfy.c [["NumFunctions/length", "4.249492e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.128571e+00"]] 
cloudzfy 1460488_1595491_cloudzfy.c [["NumFunctions/length", "4.518155e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.130435e+00"]] 
cloudzfy 2270488_2449486_cloudzfy.c [["NumFunctions/length", "4.330937e-05"], ["avgParams", "1.617647e-01"], ["stdDevNumParams", "8.333189e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.135135e+00"]] 
cloudzfy 2270488_2453486_cloudzfy.c [["NumFunctions/length", "3.992954e-05"], ["avgParams", "1.666667e-01"], ["stdDevNumParams", "8.453677e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.138889e+00"]] 
cloudzfy 2270488_2463486_cloudzfy.c [["NumFunctions/length", "4.355346e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.142857e+00"]] 
cloudzfy 2974486_5709773144064000_cloudzfy.c [["NumFunctions/length", "4.238322e-05"], ["avgParams", "1.774194e-01"], ["stdDevNumParams", "8.711171e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.132353e+00"]] 
cloudzfy 2974486_5756407898963968_cloudzfy.c [["NumFunctions/length", "4.466363e-05"], ["avgParams", "1.594203e-01"], ["stdDevNumParams", "8.274842e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.131579e+00"]] 
courtesy 1460488_1483485_courtesy.c [["NumFunctions/length", "4.631109e-05"], ["avgParams", "1.818182e-01"], ["stdDevNumParams", "9.520169e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.123288e+00"]] 
courtesy 1460488_1483488_courtesy.c [["NumFunctions/length", "4.751387e-05"], ["avgParams", "1.917808e-01"], ["stdDevNumParams", "1.118433e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.108434e+00"]] 
courtesy 1460488_1595491_courtesy.c [["NumFunctions/length", "5.076654e-05"], ["avgParams", "1.594203e-01"], ["stdDevNumParams", "8.274842e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.146667e+00"]] 
courtesy 2270488_2449486_courtesy.c [["NumFunctions/length", "4.440600e-05"], ["avgParams", "1.594203e-01"], ["stdDevNumParams", "8.274842e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.116883e+00"]] 
courtesy 2270488_2453486_courtesy.c [["NumFunctions/length", "3.869694e-05"], ["avgParams", "1.594203e-01"], ["stdDevNumParams", "8.274842e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.106667e+00"]] 
courtesy 2270488_2463486_courtesy.c [["NumFunctions/length", "4.132607e-05"], ["avgParams", "1.935484e-01"], ["stdDevNumParams", "9.810907e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.132353e+00"]] 
courtesy 2974486_5709773144064000_courtesy.c [["NumFunctions/length", "4.479295e-05"], ["avgParams", "1.896552e-01"], ["stdDevNumParams", "8.993656e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.140625e+00"]] 
courtesy 2974486_5756407898963968_courtesy.c [["NumFunctions/length", "4.466845e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.130435e+00"]] 
cska 1460488_1483485_cska.c [["NumFunctions/length", "4.226166e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
cska 1460488_1483488_cska.c [["NumFunctions/length", "4.056278e-05"], ["avgParams", "1.935484e-01"], ["stdDevNumParams", "9.810907e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.147059e+00"]] 
cska 1460488_1595491_cska.c [["NumFunctions/length", "4.650912e-05"], ["avgParams", "1.746032e-01"], ["stdDevNumParams", "8.644602e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.144928e+00"]] 
cska 2270488_2449486_cska.c [["NumFunctions/length", "4.370392e-05"], ["avgParams", "1.969697e-01"], ["stdDevNumParams", "8.742043e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.146667e+00"]] 
cska 2270488_2453486_cska.c [["NumFunctions/length", "4.348433e-05"], ["avgParams", "1.666667e-01"], ["stdDevNumParams", "8.453677e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.125000e+00"]] 
cska 2270488_2463486_cska.c [["NumFunctions/length", "4.215729e-05"], ["avgParams", "2.272727e-01"], ["stdDevNumParams", "1.288592e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.120000e+00"]] 
cska 2974486_5709773144064000_cska.c [["NumFunctions/length", "4.519018e-05"], ["avgParams", "1.774194e-01"], ["stdDevNumParams", "8.711171e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.132353e+00"]] 
cska 2974486_5756407898963968_cska.c [["NumFunctions/length", "4.661649e-05"], ["avgParams", "1.641791e-01"], ["stdDevNumParams", "8.392786e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.123288e+00"]] 
dahlukeh 1460488_1483485_dahlukeh.c [["NumFunctions/length", "4.626703e-05"], ["avgParams", "1.617647e-01"], ["stdDevNumParams", "8.333189e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.121622e+00"]] 
dahlukeh 1460488_1483488_dahlukeh.c [["NumFunctions/length", "4.545049e-05"], ["avgParams", "1.666667e-01"], ["stdDevNumParams", "8.453677e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.138889e+00"]] 
dahlukeh 1460488_1595491_dahlukeh.c [["NumFunctions/length", "4.642942e-05"], ["avgParams", "1.617647e-01"], ["stdDevNumParams", "8.333189e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.120000e+00"]] 
dahlukeh 2270488_2449486_dahlukeh.c [["NumFunctions/length", "4.659264e-05"], ["avgParams", "1.764706e-01"], ["stdDevNumParams", "9.384151e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.135135e+00"]] 
dahlukeh 2270488_2453486_dahlukeh.c [["NumFunctions/length", "4.581425e-05"], ["avgParams", "1.884058e-01"], ["stdDevNumParams", "1.039445e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.133333e+00"]] 
dahlukeh 2270488_2463486_dahlukeh.c [["NumFunctions/length", "4.393541e-05"], ["avgParams", "1.969697e-01"], ["stdDevNumParams", "1.062012e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.136986e+00"]] 
dahlukeh 2974486_5709773144064000_dahlukeh.c [["NumFunctions/length", "4.655546e-05"], ["avgParams", "1.774194e-01"], ["stdDevNumParams", "8.711171e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.147059e+00"]] 
dahlukeh 2974486_5756407898963968_dahlukeh.c [["NumFunctions/length", "4.749365e-05"], ["avgParams", "1.764706e-01"], ["stdDevNumParams", "9.384151e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.131579e+00"]] 
Explorers 1460488_1483485_Explorers.c [["NumFunctions/length", "3.899750e-05"], ["avgParams", "1.929825e-01"], ["stdDevNumParams", "9.068665e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.158730e+00"]] 
Explorers 1460488_1483488_Explorers.c [["NumFunctions/length", "4.620389e-05"], ["avgParams", "2.068966e-01"], ["stdDevNumParams", "1.012995e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.156250e+00"]] 
Explorers 1460488_1595491_Explorers.c [["NumFunctions/length", "4.201969e-05"], ["avgParams", "1.803279e-01"], ["stdDevNumParams", "8.779297e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
Explorers 2270488_2449486_Explorers.c [["NumFunctions/length", "4.469428e-05"], ["avgParams", "2.459016e-01"], ["stdDevNumParams", "1.338653e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.149254e+00"]] 
Explorers 2270488_2453486_Explorers.c [["NumFunctions/length", "3.825189e-05"], ["avgParams", "1.774194e-01"], ["stdDevNumParams", "8.711171e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.161765e+00"]] 
Explorers 2270488_2463486_Explorers.c [["NumFunctions/length", "4.232864e-05"], ["avgParams", "1.896552e-01"], ["stdDevNumParams", "8.993656e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.156250e+00"]] 
