1E60_advex 1460488_1595491_1E60_advex.c [["NumFunctions/length", "2.197802e-03"], ["avgParams", "2.333333e+00"], ["stdDevNumParams", "2.054805e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.375000e+00"]] 
1E60_advex 2270488_2449486_1E60_advex.c [["NumFunctions/length", "8.496177e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.416667e+00"]] 
1E60_advex 2270488_2453486_1E60_advex.c [["NumFunctions/length", "1.127396e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.346154e+00"]] 
1E60_advex 2270488_2463486_1E60_advex.c [["NumFunctions/length", "2.398082e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.125000e+00"]] 
1E60_advex 2974486_5709773144064000_1E60_advex.c [["NumFunctions/length", "1.579779e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
1E60_advex 2974486_5756407898963968_1E60_advex.c [["NumFunctions/length", "9.756098e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.375000e+00"]] 
abhinav1203 1460488_1483485_abhinav1203.c [["NumFunctions/length", "1.464129e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
abhinav1203 1460488_1483488_abhinav1203.c [["NumFunctions/length", "3.696858e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "7.071068e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.100000e+00"]] 
abhinav1203 1460488_1595491_abhinav1203.c [["NumFunctions/length", "1.694915e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
abhinav1203 2270488_2449486_abhinav1203.c [["NumFunctions/length", "7.968127e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.388889e+00"]] 
abhinav1203 2270488_2453486_abhinav1203.c [["NumFunctions/length", "4.262575e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.416667e+00"]] 
abhinav1203 2270488_2463486_abhinav1203.c [["NumFunctions/length", "2.635046e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.600000e+00"]] 
abhinav1203 2974486_5709773144064000_abhinav1203.c [["NumFunctions/length", "2.380952e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
abhinav1203 2974486_5756407898963968_abhinav1203.c [["NumFunctions/length", "9.478673e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.230769e+00"]] 
abhinav1203_advex 1460488_1483485_abhinav1203_advex.c [["NumFunctions/length", "1.464129e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
abhinav1203_advex 1460488_1483488_abhinav1203_advex.c [["NumFunctions/length", "3.475239e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "7.071068e-01"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.100000e+00"]] 
abhinav1203_advex 1460488_1595491_abhinav1203_advex.c [["NumFunctions/length", "1.694915e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
abhinav1203_advex 2270488_2449486_abhinav1203_advex.c [["NumFunctions/length", "7.968127e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.388889e+00"]] 
abhinav1203_advex 2270488_2453486_abhinav1203_advex.c [["NumFunctions/length", "4.262575e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.416667e+00"]] 
abhinav1203_advex 2270488_2463486_abhinav1203_advex.c [["NumFunctions/length", "2.635046e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.600000e+00"]] 
abhinav1203_advex 2974486_5709773144064000_abhinav1203_advex.c [["NumFunctions/length", "2.380952e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
abhinav1203_advex 2974486_5756407898963968_abhinav1203_advex.c [["NumFunctions/length", "9.478673e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.230769e+00"]] 
alan790712 1460488_1483485_alan790712.c [["NumFunctions/length", "9.823183e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.500000e+00"]] 
alan790712 1460488_1483488_alan790712.c [["NumFunctions/length", "2.921130e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "8.164966e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.285714e+00"]] 
alan790712 1460488_1595491_alan790712.c [["NumFunctions/length", "1.305483e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
alan790712 2270488_2449486_alan790712.c [["NumFunctions/length", "1.015228e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.416667e+00"]] 
alan790712 2270488_2453486_alan790712.c [["NumFunctions/length", "2.223870e-03"], ["avgParams", "6.666667e-01"], ["stdDevNumParams", "9.428090e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.785714e+00"]] 
alan790712 2270488_2463486_alan790712.c [["NumFunctions/length", "1.000000e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.444444e+00"]] 
alan790712 2974486_5709773144064000_alan790712.c [["NumFunctions/length", "2.317497e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.333333e+00"]] 
alan790712 2974486_5756407898963968_alan790712.c [["NumFunctions/length", "8.539710e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.300000e+00"]] 
alan790712_advex 1460488_1483485_alan790712_advex.c [["NumFunctions/length", "9.823183e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.500000e+00"]] 
alan790712_advex 1460488_1483488_alan790712_advex.c [["NumFunctions/length", "2.688172e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "8.164966e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.285714e+00"]] 
alan790712_advex 1460488_1595491_alan790712_advex.c [["NumFunctions/length", "1.584786e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
alan790712_advex 2270488_2449486_alan790712_advex.c [["NumFunctions/length", "1.182033e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.416667e+00"]] 
alan790712_advex 2270488_2453486_alan790712_advex.c [["NumFunctions/length", "2.223870e-03"], ["avgParams", "6.666667e-01"], ["stdDevNumParams", "9.428090e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.785714e+00"]] 
alan790712_advex 2270488_2463486_alan790712_advex.c [["NumFunctions/length", "1.162791e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.444444e+00"]] 
alan790712_advex 2974486_5709773144064000_alan790712_advex.c [["NumFunctions/length", "2.317497e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.333333e+00"]] 
alan790712_advex 2974486_5756407898963968_alan790712_advex.c [["NumFunctions/length", "1.102536e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.300000e+00"]] 
Ankzz 1460488_1483485_Ankzz.c [["NumFunctions/length", "1.117318e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.166667e+00"]] 
Ankzz 1460488_1483488_Ankzz.c [["NumFunctions/length", "1.009082e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.200000e+00"]] 
Ankzz 1460488_1595491_Ankzz.c [["NumFunctions/length", "6.807352e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.000000e+00"]] 
Ankzz 2270488_2449486_Ankzz.c [["NumFunctions/length", "2.545177e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.161290e+00"]] 
Ankzz 2270488_2453486_Ankzz.c [["NumFunctions/length", "3.727171e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.500000e+00"]] 
Ankzz 2270488_2463486_Ankzz.c [["NumFunctions/length", "2.901354e-03"], ["avgParams", "6.666667e-01"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.142857e+00"]] 
Ankzz 2974486_5709773144064000_Ankzz.c [["NumFunctions/length", "7.429421e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.250000e+00"]] 
Ankzz 2974486_5756407898963968_Ankzz.c [["NumFunctions/length", "5.252101e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.400000e+00"]] 
Ankzz_advex 1460488_1483485_Ankzz_advex.c [["NumFunctions/length", "1.094092e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.142857e+00"]] 
Ankzz_advex 1460488_1483488_Ankzz_advex.c [["NumFunctions/length", "1.068376e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.200000e+00"]] 
Ankzz_advex 1460488_1595491_Ankzz_advex.c [["NumFunctions/length", "7.331378e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.000000e+00"]] 
Ankzz_advex 2270488_2449486_Ankzz_advex.c [["NumFunctions/length", "3.497726e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "9"], ["avgbranchingfactor", "1.161290e+00"]] 
Ankzz_advex 2270488_2453486_Ankzz_advex.c [["NumFunctions/length", "3.727171e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.500000e+00"]] 
Ankzz_advex 2270488_2463486_Ankzz_advex.c [["NumFunctions/length", "3.229279e-03"], ["avgParams", "6.666667e-01"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.142857e+00"]] 
Ankzz_advex 2974486_5709773144064000_Ankzz_advex.c [["NumFunctions/length", "8.149959e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.250000e+00"]] 
Ankzz_advex 2974486_5756407898963968_Ankzz_advex.c [["NumFunctions/length", "5.820722e-04"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.363636e+00"]] 
born2code 1460488_1483485_born2code.c [["NumFunctions/length", "1.312336e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code 1460488_1483488_born2code.c [["NumFunctions/length", "3.027245e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "8.164966e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
born2code 1460488_1595491_born2code.c [["NumFunctions/length", "1.742160e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code 2270488_2449486_born2code.c [["NumFunctions/length", "1.357773e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "2.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.300000e+00"]] 
born2code 2270488_2453486_born2code.c [["NumFunctions/length", "4.011231e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.411765e+00"]] 
born2code 2270488_2463486_born2code.c [["NumFunctions/length", "3.430532e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "7.071068e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.272727e+00"]] 
born2code 2974486_5709773144064000_born2code.c [["NumFunctions/length", "3.350084e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "1.500000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code 2974486_5756407898963968_born2code.c [["NumFunctions/length", "1.792115e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.333333e+00"]] 
born2code_advex 1460488_1483485_born2code_advex.c [["NumFunctions/length", "1.312336e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code_advex 1460488_1483488_born2code_advex.c [["NumFunctions/length", "3.027245e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "8.164966e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
born2code_advex 1460488_1595491_born2code_advex.c [["NumFunctions/length", "2.217295e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code_advex 2270488_2449486_born2code_advex.c [["NumFunctions/length", "1.357773e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "2.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "1.300000e+00"]] 
born2code_advex 2270488_2453486_born2code_advex.c [["NumFunctions/length", "4.011231e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.411765e+00"]] 
born2code_advex 2270488_2463486_born2code_advex.c [["NumFunctions/length", "3.820439e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "7.071068e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.230769e+00"]] 
born2code_advex 2974486_5709773144064000_born2code_advex.c [["NumFunctions/length", "3.350084e-03"], ["avgParams", "1.500000e+00"], ["stdDevNumParams", "1.500000e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
born2code_advex 2974486_5756407898963968_born2code_advex.c [["NumFunctions/length", "1.792115e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.333333e+00"]] 
caf 1460488_1483485_caf.c [["NumFunctions/length", "3.472222e-03"], ["avgParams", "6.666667e-01"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.250000e+00"]] 
caf 1460488_1483488_caf.c [["NumFunctions/length", "5.543237e-03"], ["avgParams", "1.400000e+00"], ["stdDevNumParams", "1.019804e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 1460488_1595491_caf.c [["NumFunctions/length", "2.666667e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.200000e+00"]] 
caf 2270488_2449486_caf.c [["NumFunctions/length", "2.152853e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.090909e+00"]] 
caf 2270488_2453486_caf.c [["NumFunctions/length", "2.318841e-03"], ["avgParams", "7.500000e-01"], ["stdDevNumParams", "4.330127e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 2270488_2463486_caf.c [["NumFunctions/length", "5.141388e-03"], ["avgParams", "7.500000e-01"], ["stdDevNumParams", "4.330127e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.181818e+00"]] 
caf 2974486_5709773144064000_caf.c [["NumFunctions/length", "4.431315e-03"], ["avgParams", "1.333333e+00"], ["stdDevNumParams", "1.247219e+00"], ["nestingdepth", "2"], ["avgbranchingfactor", "1.000000e+00"]] 
caf 2974486_5756407898963968_caf.c [["NumFunctions/length", "1.847291e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "2.160247e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.416667e+00"]] 
caf_advex 1460488_1483485_caf_advex.c [["NumFunctions/length", "3.773585e-03"], ["avgParams", "6.666667e-01"], ["stdDevNumParams", "4.714045e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.250000e+00"]] 
caf_advex 1460488_1483488_caf_advex.c [["NumFunctions/length", "5.938242e-03"], ["avgParams", "1.400000e+00"], ["stdDevNumParams", "1.019804e+00"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
caf_advex 1460488_1595491_caf_advex.c [["NumFunctions/length", "2.911208e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.200000e+00"]] 
caf_advex 2270488_2449486_caf_advex.c [["NumFunctions/length", "2.531646e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.090909e+00"]] 
caf_advex 2270488_2453486_caf_advex.c [["NumFunctions/length", "2.552648e-03"], ["avgParams", "7.500000e-01"], ["stdDevNumParams", "4.330127e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.000000e+00"]] 
caf_advex 2270488_2463486_caf_advex.c [["NumFunctions/length", "5.563282e-03"], ["avgParams", "7.500000e-01"], ["stdDevNumParams", "4.330127e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.181818e+00"]] 
caf_advex 2974486_5709773144064000_caf_advex.c [["NumFunctions/length", "4.237288e-03"], ["avgParams", "1.333333e+00"], ["stdDevNumParams", "1.247219e+00"], ["nestingdepth", "2"], ["avgbranchingfactor", "1.000000e+00"]] 
caf_advex 2974486_5756407898963968_caf_advex.c [["NumFunctions/length", "2.044990e-03"], ["avgParams", "2.000000e+00"], ["stdDevNumParams", "2.160247e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.416667e+00"]] 
chiguri 1460488_1483485_chiguri.c [["NumFunctions/length", "1.230012e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri 1460488_1483488_chiguri.c [["NumFunctions/length", "2.849003e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.428571e+00"]] 
chiguri 1460488_1595491_chiguri.c [["NumFunctions/length", "9.727626e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.200000e+00"]] 
chiguri 2270488_2449486_chiguri.c [["NumFunctions/length", "1.757469e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.444444e+00"]] 
chiguri 2270488_2453486_chiguri.c [["NumFunctions/length", "9.876543e-04"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.500000e+00"]] 
chiguri 2270488_2463486_chiguri.c [["NumFunctions/length", "2.366864e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri 2974486_5709773144064000_chiguri.c [["NumFunctions/length", "1.240695e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.250000e+00"]] 
chiguri 2974486_5756407898963968_chiguri.c [["NumFunctions/length", "9.587728e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.750000e+00"]] 
chiguri_advex 1460488_1483485_chiguri_advex.c [["NumFunctions/length", "1.230012e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri_advex 1460488_1483488_chiguri_advex.c [["NumFunctions/length", "2.659574e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "3"], ["avgbranchingfactor", "1.428571e+00"]] 
chiguri_advex 1460488_1595491_chiguri_advex.c [["NumFunctions/length", "1.050420e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.166667e+00"]] 
chiguri_advex 2270488_2449486_chiguri_advex.c [["NumFunctions/length", "1.863933e-03"], ["avgParams", "1.000000e+00"], ["stdDevNumParams", "1.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.444444e+00"]] 
chiguri_advex 2270488_2453486_chiguri_advex.c [["NumFunctions/length", "1.247661e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.500000e+00"]] 
chiguri_advex 2270488_2463486_chiguri_advex.c [["NumFunctions/length", "2.490660e-03"], ["avgParams", "5.000000e-01"], ["stdDevNumParams", "5.000000e-01"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.000000e+00"]] 
chiguri_advex 2974486_5709773144064000_chiguri_advex.c [["NumFunctions/length", "1.375516e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.250000e+00"]] 
chiguri_advex 2974486_5756407898963968_chiguri_advex.c [["NumFunctions/length", "1.062699e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "5"], ["avgbranchingfactor", "1.750000e+00"]] 
Chuchox.Jaraday 1460488_1483485_Chuchox.Jaraday.c [["NumFunctions/length", "1.587302e-03"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "4"], ["avgbranchingfactor", "1.333333e+00"]] 
Chuchox.Jaraday 1460488_1483488_Chuchox.Jaraday.c [["NumFunctions/length", "7.698229e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "7"], ["avgbranchingfactor", "1.333333e+00"]] 
Chuchox.Jaraday 1460488_1595491_Chuchox.Jaraday.c [["NumFunctions/length", "8.285004e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "8"], ["avgbranchingfactor", "1.000000e+00"]] 
Chuchox.Jaraday 2270488_2449486_Chuchox.Jaraday.c [["NumFunctions/length", "6.968641e-04"], ["avgParams", "0.000000e+00"], ["stdDevNumParams", "0.000000e+00"], ["nestingdepth", "6"], ["avgbranchingfactor", "2.000000e+00"]] 
